Income,Age,Kidhome,Teenhome,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days,relationship_Status,education_Level
49431.0,65,0,1,0,0,0,0,0,0,0,0,219,0,3,100,26,17,331,348,2,7,1,5,8,2854,1.0,1.0
61278.0,67,0,1,0,0,0,0,0,0,0,0,111,6,3,28,2,15,135,150,2,3,1,4,6,2335,3.0,1.0
26490.0,62,0,0,0,0,0,0,0,0,0,0,45,20,47,52,21,25,160,185,2,3,1,5,6,2804,3.0,3.0
73059.0,73,0,1,0,0,0,0,0,0,0,0,410,82,112,420,0,71,953,1024,1,9,3,13,4,2461,3.0,4.0
46734.0,54,1,2,0,0,0,1,0,0,0,1,100,1,1,39,6,76,71,147,4,3,2,3,6,2410,0.0,4.0
56253.0,57,0,1,0,0,0,0,0,0,0,0,509,11,0,65,7,5,587,592,4,7,2,9,6,2728,3.0,1.0
19986.0,35,1,0,0,0,0,0,0,0,0,0,3,2,6,5,0,6,10,16,1,0,0,3,7,2386,4.0,1.0
58330.0,45,0,1,0,0,0,0,0,0,0,0,445,98,53,213,104,151,762,913,1,6,4,13,4,2345,2.0,1.0
25965.0,40,0,0,0,0,0,0,0,0,0,0,2,7,2,11,41,11,52,63,1,2,0,3,8,2819,4.0,0.0
14661.0,64,0,0,0,0,0,0,0,0,0,0,4,2,1,11,6,2,22,24,1,1,0,3,6,2703,3.0,2.0
18690.0,61,0,0,0,0,0,0,0,0,0,0,6,4,1,7,23,19,22,41,1,1,1,2,8,2707,4.0,1.0
45068.0,46,0,1,0,0,0,0,0,0,0,0,14,0,0,3,0,3,14,17,1,1,0,2,7,2568,3.0,4.0
21063.0,33,1,0,0,0,0,0,0,0,0,0,1,3,10,11,19,15,29,44,2,2,0,3,6,2436,0.0,0.0
29187.0,52,1,0,0,0,0,0,0,0,0,0,26,0,0,6,0,2,30,32,1,1,0,3,8,2575,4.0,4.0
54690.0,49,1,1,0,0,0,0,0,0,0,0,111,9,16,37,7,18,162,180,3,3,1,5,3,2393,4.0,3.0
59304.0,56,0,1,0,0,0,0,0,0,0,0,418,51,61,428,80,10,1028,1038,3,7,8,10,5,2494,4.0,4.0
59247.0,58,0,2,0,0,0,0,0,0,0,0,327,14,9,122,19,83,408,491,5,5,2,9,6,2392,0.0,2.0
66731.0,50,0,1,0,0,0,0,0,0,0,0,371,106,159,194,58,141,747,888,4,4,3,6,3,2814,2.0,1.0
77353.0,40,0,1,0,0,0,0,0,0,0,0,275,101,59,107,69,59,552,611,2,6,4,8,4,2354,4.0,1.0
52614.0,45,0,1,0,0,0,0,0,0,0,0,789,9,0,142,12,38,914,952,2,2,4,8,8,2734,0.0,4.0
26751.0,46,2,0,0,0,0,0,0,0,0,0,1,3,1,5,0,1,9,10,1,1,0,2,8,2197,4.0,1.0
81300.0,57,0,1,0,1,0,0,0,0,1,1,1004,12,12,145,32,36,1169,1205,3,10,3,5,5,2766,4.0,4.0
70337.0,41,0,0,0,0,0,0,0,0,0,0,187,43,81,149,25,91,394,485,1,2,2,12,1,2337,0.0,1.0
36145.0,35,1,0,0,0,0,1,0,0,1,1,56,1,4,76,17,18,136,154,4,4,1,3,9,2537,4.0,3.0
65295.0,40,0,0,0,0,0,0,0,0,0,0,365,110,32,117,34,6,652,658,1,3,3,13,2,2347,0.0,4.0
68118.0,57,0,1,0,0,0,0,0,0,0,0,595,23,23,123,10,154,620,774,2,8,9,4,6,2413,1.0,1.0
68743.0,53,0,0,0,0,0,0,0,0,0,0,1132,134,134,384,175,115,1844,1959,1,11,5,13,7,2827,1.0,1.0
41039.0,38,0,0,0,0,0,0,0,0,0,0,34,61,11,137,179,45,377,422,1,8,1,5,8,2498,3.0,3.0
38946.0,65,0,1,0,0,0,0,0,0,0,0,116,6,6,82,6,41,175,216,2,3,1,6,5,2407,3.0,1.0
65777.0,53,0,0,0,0,0,0,0,0,0,0,565,32,32,435,28,54,1038,1092,1,2,8,6,1,2351,3.0,1.0
66476.0,44,0,1,0,0,0,0,0,0,0,0,372,48,18,126,47,78,533,611,2,5,2,11,4,2638,1.0,4.0
86857.0,48,0,0,0,0,0,0,0,0,1,0,899,102,102,838,133,40,2034,2074,1,5,6,10,2,2814,0.0,4.0
77845.0,31,0,0,0,1,0,0,0,1,0,2,760,40,40,480,0,26,1294,1320,1,3,5,12,1,2203,3.0,4.0
69476.0,51,0,0,0,0,0,0,0,0,0,0,260,9,86,559,63,67,910,977,1,4,6,4,2,2431,3.0,4.0
50611.0,60,0,1,0,0,0,0,1,0,1,1,459,0,0,24,6,4,485,489,6,4,5,7,6,2792,1.0,4.0
61209.0,50,0,0,0,0,0,0,0,0,0,0,466,49,0,224,119,99,759,858,1,5,3,4,2,2467,0.0,1.0
42315.0,62,0,1,0,0,0,0,0,0,0,0,67,11,15,80,17,80,110,190,3,1,4,4,3,2511,3.0,2.0
13084.0,68,0,0,0,0,0,0,0,0,0,0,2,7,0,7,3,10,9,19,1,1,0,3,6,2398,3.0,0.0
47570.0,71,1,1,0,0,0,0,0,0,1,0,67,2,1,20,0,31,59,90,3,2,2,2,7,2555,2.0,2.0
61923.0,59,0,2,0,0,0,0,0,0,0,0,92,3,4,18,3,6,114,120,1,2,1,4,3,2497,4.0,2.0
34824.0,25,0,0,0,0,0,0,0,0,0,0,4,0,2,11,2,4,15,19,1,1,0,2,6,2254,0.0,1.0
26518.0,71,1,1,0,0,0,0,0,0,1,0,20,3,1,28,3,2,53,55,3,2,0,3,8,2606,0.0,4.0
45938.0,59,0,0,0,0,0,0,0,0,0,0,273,83,11,178,62,29,578,607,2,8,4,6,6,2397,0.0,1.0
78468.0,60,0,0,0,1,0,0,0,0,0,1,434,22,22,388,104,34,936,970,1,10,7,10,4,2240,3.0,1.0
78901.0,47,0,1,0,0,0,0,0,0,0,0,321,26,11,309,33,34,666,700,3,9,3,5,4,2444,1.0,1.0
71427.0,42,2,0,0,0,0,0,0,0,0,0,212,64,123,177,15,23,568,591,2,8,2,8,4,2268,4.0,1.0
71022.0,42,0,1,0,0,0,1,0,0,0,1,909,12,12,278,0,242,969,1211,3,5,2,11,8,2297,1.0,1.0
90247.0,32,0,0,0,1,0,0,1,1,1,3,1184,16,32,352,21,16,1589,1605,1,3,4,7,1,2220,0.0,2.0
41335.0,52,1,0,0,0,0,0,0,0,0,0,112,14,19,21,16,5,177,182,3,4,1,4,7,2344,1.0,2.0
71952.0,34,1,0,0,0,0,1,0,1,0,2,656,107,80,455,52,93,1257,1350,2,8,4,8,4,2694,4.0,1.0
35682.0,50,1,0,0,0,0,0,0,0,0,0,23,2,0,8,6,18,21,39,1,1,1,3,2,2161,1.0,4.0
43185.0,69,0,1,0,0,0,0,0,0,0,0,537,6,6,42,16,30,577,607,2,9,3,6,8,2604,1.0,1.0
66375.0,72,0,1,0,0,0,1,0,0,0,1,712,0,0,45,0,191,566,757,3,2,4,5,7,2379,3.0,4.0
35178.0,49,1,0,0,0,0,1,0,0,1,1,23,2,1,13,2,18,23,41,1,1,1,2,7,2694,4.0,2.0
25252.0,34,1,0,0,0,0,0,0,0,0,0,1,2,3,4,2,6,6,12,1,1,0,2,8,2511,4.0,1.0
55250.0,55,0,1,0,0,0,0,0,0,0,0,664,0,58,83,32,66,771,837,4,7,5,10,5,2775,0.0,2.0
33249.0,45,1,0,0,0,0,0,0,0,0,0,6,14,10,21,19,42,28,70,2,2,1,3,6,2653,0.0,1.0
58398.0,67,0,0,0,0,0,0,0,0,0,0,299,21,5,201,21,49,498,547,3,5,4,8,4,2570,3.0,1.0
50272.0,38,1,0,0,0,0,0,0,0,0,0,99,8,13,66,43,4,225,229,3,4,1,5,7,2485,3.0,1.0
76618.0,45,0,0,0,0,0,0,0,0,0,0,749,160,40,294,121,147,1217,1364,1,3,2,5,1,2728,4.0,4.0
87305.0,60,0,0,0,0,0,0,0,1,1,1,345,138,25,501,63,80,992,1072,1,5,3,8,2,2803,1.0,3.0
25851.0,42,1,0,0,0,0,0,0,0,0,0,9,5,4,18,7,5,38,43,2,2,0,3,7,2662,3.0,1.0
58710.0,50,0,1,0,0,0,0,0,0,0,0,440,122,81,368,0,174,837,1011,6,11,5,9,6,2614,1.0,1.0
45160.0,62,1,1,0,0,0,0,0,0,0,0,8,0,2,5,3,3,15,18,1,1,0,2,7,2251,0.0,1.0
74806.0,55,0,1,0,0,0,0,0,0,0,0,670,28,9,249,0,9,947,956,2,5,4,5,4,2716,4.0,2.0
59111.0,66,0,0,0,0,0,0,0,0,0,0,524,28,0,134,28,155,559,714,1,11,1,8,7,2582,4.0,1.0
18988.0,36,1,0,0,0,0,0,0,0,0,0,6,1,0,6,2,1,14,15,2,1,0,3,7,2196,4.0,4.0
72190.0,55,0,0,0,0,0,0,0,0,0,0,597,166,166,597,172,249,1449,1698,1,5,6,4,3,2660,4.0,1.0
7500.0,44,1,0,0,0,0,1,0,0,1,1,7,7,0,12,13,32,7,39,5,4,1,2,9,2856,4.0,1.0
44794.0,54,0,1,0,0,0,0,0,0,0,0,54,0,0,7,0,4,57,61,1,2,0,3,6,2180,4.0,1.0
80395.0,65,0,0,0,1,0,0,0,0,0,1,445,76,25,706,80,48,1284,1332,1,6,5,12,2,2377,4.0,1.0
75012.0,44,0,0,0,0,0,0,0,0,0,0,294,58,142,218,164,151,725,876,1,3,8,11,1,2314,1.0,2.0
56962.0,55,2,1,0,0,0,0,0,0,0,0,292,3,3,77,10,26,359,385,7,6,3,5,7,2420,4.0,2.0
89891.0,29,0,0,0,0,0,0,0,1,0,1,412,28,22,132,59,183,470,653,1,11,6,8,4,2599,3.0,1.0
35946.0,71,1,1,0,0,0,0,0,0,0,0,8,0,0,3,0,0,11,11,1,0,0,3,5,2434,1.0,4.0
53593.0,67,1,1,0,0,0,0,0,0,0,0,349,0,4,78,6,43,394,437,8,7,2,6,8,2850,3.0,4.0
66373.0,42,1,1,0,0,0,0,0,0,0,0,328,24,9,124,12,109,388,497,7,4,2,10,3,2541,4.0,1.0
45072.0,72,1,2,0,0,0,0,0,0,0,0,144,2,2,99,7,30,224,254,5,6,1,4,8,2415,1.0,4.0
89694.0,47,1,1,0,1,0,0,1,1,0,3,1126,28,28,211,37,42,1388,1430,3,4,3,4,5,2422,1.0,1.0
72025.0,71,0,0,0,1,0,0,1,1,1,3,967,50,0,617,43,0,1677,1677,1,4,8,13,2,2220,4.0,1.0
67432.0,47,0,1,0,0,0,0,0,0,0,0,432,136,79,341,177,170,995,1165,2,8,5,4,4,2616,4.0,1.0
70545.0,68,0,1,0,0,0,0,0,0,0,0,138,18,39,63,55,21,292,313,1,4,1,7,2,2185,3.0,2.0
17487.0,31,1,0,0,0,0,0,0,0,0,0,0,4,0,1,7,6,6,12,1,1,0,2,7,2627,4.0,0.0
62882.0,51,0,1,0,0,0,0,0,0,0,0,509,24,133,497,78,97,1144,1241,2,7,5,6,4,2848,3.0,1.0
64108.0,67,0,1,0,0,0,0,0,0,0,0,948,21,10,86,13,21,1057,1078,4,6,9,11,5,2622,0.0,4.0
34941.0,64,1,1,0,0,0,0,0,0,0,0,39,3,2,25,4,24,49,73,2,3,0,3,8,2639,3.0,2.0
48767.0,70,1,2,0,0,0,0,0,0,0,0,28,0,1,21,3,10,43,53,3,2,1,3,5,2338,0.0,4.0
38702.0,42,1,0,0,0,0,0,0,0,0,0,13,8,11,24,13,40,29,69,2,3,0,4,6,2491,3.0,3.0
82224.0,56,0,0,0,1,0,0,0,0,0,1,307,31,26,360,138,40,822,862,1,6,9,5,3,2314,4.0,1.0
83844.0,68,0,0,0,0,0,0,0,1,0,1,901,31,31,345,75,191,1192,1383,1,4,4,11,1,2572,3.0,1.0
17003.0,45,1,0,0,0,0,0,0,0,0,0,2,8,5,12,4,7,24,31,3,2,0,4,5,2361,4.0,3.0
71163.0,25,0,0,0,0,0,0,0,0,0,0,283,106,17,372,138,44,872,916,1,3,8,12,1,2271,0.0,1.0
33697.0,50,1,0,0,0,0,1,0,0,0,1,4,3,3,7,0,11,6,17,1,1,0,2,7,2446,0.0,1.0
63564.0,66,0,0,0,0,0,1,0,0,1,1,769,34,80,252,15,65,1085,1150,1,10,10,7,6,2310,4.0,3.0
83443.0,48,0,0,0,0,0,0,0,0,0,0,518,56,42,742,55,84,1329,1413,1,6,10,5,2,2339,3.0,4.0
51518.0,62,0,1,0,0,0,0,0,0,0,0,350,4,8,66,17,4,441,445,2,3,2,10,3,2428,3.0,4.0
58330.0,45,0,1,0,0,0,0,0,0,0,0,445,98,53,213,104,151,762,913,1,6,4,13,4,2345,2.0,1.0
80952.0,51,0,0,0,1,0,0,1,1,1,3,778,27,178,689,41,44,1669,1713,1,8,5,11,8,2645,4.0,1.0
75507.0,41,0,0,0,0,0,0,0,0,0,0,709,80,93,374,104,80,1280,1360,1,8,6,6,3,2217,3.0,1.0
63855.0,42,0,0,0,0,0,0,0,0,0,0,359,116,35,314,93,89,828,917,1,7,3,13,4,2664,3.0,3.0
62220.0,48,0,1,0,0,0,0,0,0,1,0,799,12,12,375,16,12,1202,1214,5,7,6,5,6,2846,3.0,4.0
58512.0,56,0,1,0,0,0,0,0,0,0,0,895,0,10,101,13,152,867,1019,5,3,4,8,8,2442,4.0,1.0
40662.0,41,1,0,0,0,0,0,0,0,0,0,40,4,2,23,0,23,46,69,2,2,1,3,4,2630,4.0,2.0
38829.0,61,0,1,0,0,0,0,0,0,0,0,76,0,0,7,0,16,67,83,1,3,2,2,5,2243,4.0,4.0
35523.0,39,1,0,0,0,0,0,0,0,0,0,11,5,5,22,12,11,44,55,2,3,0,3,7,2428,4.0,3.0
79146.0,53,1,1,0,0,0,0,0,0,0,0,245,43,16,223,21,16,532,548,2,8,1,8,6,2225,0.0,1.0
78285.0,32,0,0,0,0,0,0,0,0,0,0,647,67,107,391,175,40,1347,1387,1,6,4,10,3,2403,4.0,2.0
31626.0,42,1,0,0,0,0,1,0,0,1,1,39,1,1,9,2,34,18,52,1,2,1,2,7,2574,0.0,4.0
75127.0,68,0,0,0,0,0,0,0,0,0,0,203,17,35,305,46,227,379,606,1,2,11,5,1,2197,0.0,1.0
48726.0,65,0,1,0,0,0,0,0,0,0,0,138,0,3,38,4,59,124,183,3,3,2,4,6,2587,4.0,1.0
74985.0,43,0,0,0,0,0,0,0,0,0,0,587,0,51,898,247,86,1697,1783,1,3,6,7,2,2815,4.0,1.0
67430.0,33,0,0,0,0,0,0,0,0,0,0,595,133,97,291,127,121,1122,1243,1,11,5,12,6,2821,3.0,1.0
46891.0,55,0,1,0,0,0,0,0,0,0,0,43,15,12,23,29,61,61,122,1,2,1,4,4,2460,4.0,3.0
62058.0,64,0,1,0,0,0,0,0,0,0,0,301,0,7,74,10,58,334,392,4,6,1,7,6,2558,4.0,2.0
72063.0,41,0,1,0,0,0,0,0,0,0,0,180,32,32,348,76,90,578,668,2,5,2,12,2,2520,4.0,1.0
78939.0,69,0,0,0,0,0,0,0,0,0,0,794,0,115,243,150,205,1097,1302,1,8,5,6,3,2358,4.0,4.0
42720.0,55,1,1,0,0,0,0,0,0,1,0,392,26,5,91,28,112,430,542,8,7,3,7,8,2590,0.0,1.0
33622.0,48,1,1,0,0,0,0,0,0,0,0,39,4,1,22,3,12,57,69,3,2,0,4,7,2601,4.0,1.0
6835.0,63,0,1,0,0,0,0,0,0,0,0,107,2,2,12,2,12,113,125,0,0,0,1,20,2727,3.0,4.0
41452.0,67,1,1,0,0,0,0,0,0,0,0,13,0,0,3,0,0,16,16,1,1,0,2,7,2639,3.0,1.0
40760.0,55,0,1,0,0,0,0,0,0,0,0,70,0,0,17,0,6,81,87,2,2,1,3,6,2462,0.0,4.0
74250.0,62,0,0,0,0,0,0,0,0,0,0,680,0,11,392,75,0,1158,1158,1,2,11,4,1,2313,3.0,4.0
51124.0,65,1,1,0,0,0,0,0,0,0,0,26,1,1,11,0,4,35,39,2,1,0,3,3,2352,0.0,2.0
72258.0,49,0,1,0,0,0,0,0,0,0,0,522,120,0,522,227,134,1257,1391,2,6,9,5,2,2449,0.0,1.0
71466.0,46,0,0,0,0,0,0,0,0,0,0,412,182,12,546,78,0,1230,1230,1,4,4,10,1,2244,0.0,4.0
36283.0,44,1,1,0,0,0,0,0,0,0,0,6,0,5,5,8,5,19,24,2,1,0,3,4,2235,3.0,1.0
20587.0,50,1,0,0,0,0,0,0,0,0,0,2,1,3,6,4,9,7,16,1,1,1,2,7,2208,0.0,1.0
30467.0,48,1,0,0,0,0,0,0,0,0,0,1,5,3,8,2,5,14,19,1,1,0,2,7,2261,4.0,1.0
31590.0,48,1,0,0,0,0,0,0,0,0,0,6,6,2,15,6,3,32,35,1,1,0,3,8,2535,3.0,1.0
20425.0,34,1,0,0,0,0,0,0,0,0,0,4,16,12,5,3,17,23,40,2,2,0,3,7,2767,4.0,0.0
17144.0,60,1,1,0,0,0,0,0,0,0,0,18,2,2,19,0,6,35,41,5,3,0,4,7,2293,3.0,2.0
42564.0,52,0,1,0,0,0,1,0,0,1,1,324,18,48,186,39,198,417,615,6,6,8,4,7,2702,1.0,4.0
43783.0,42,1,0,0,0,0,1,0,0,0,1,327,4,9,125,25,139,351,490,6,7,1,8,7,2190,4.0,2.0
40780.0,44,0,1,0,0,0,0,0,0,0,0,229,3,27,71,13,34,309,343,4,7,1,5,9,2818,1.0,1.0
62847.0,75,0,0,0,0,0,0,0,0,0,0,521,76,168,706,80,61,1490,1551,1,3,6,4,2,2689,3.0,2.0
82017.0,63,0,0,0,1,0,0,1,1,1,3,184,23,23,446,30,23,683,706,1,5,4,7,2,2758,4.0,4.0
16813.0,70,0,0,0,0,0,1,0,0,0,1,4,2,8,11,12,13,24,37,1,2,0,3,7,2504,0.0,1.0
51267.0,42,1,1,0,0,0,0,0,0,0,0,183,2,2,64,7,12,246,258,4,3,3,5,4,2402,4.0,1.0
46524.0,59,0,1,0,0,0,0,0,0,0,0,31,14,19,35,26,52,73,125,2,1,1,5,3,2609,0.0,1.0
45183.0,58,0,0,0,0,0,0,1,0,0,1,219,9,3,60,12,12,291,303,1,4,1,7,7,2684,0.0,2.0
70421.0,66,0,1,0,0,0,0,0,0,0,0,479,14,28,136,75,35,697,732,3,10,3,7,6,2160,4.0,4.0
60161.0,55,0,1,0,0,0,0,0,0,0,0,584,8,44,212,46,177,717,894,3,11,4,8,8,2773,1.0,3.0
73926.0,47,0,0,0,0,0,0,0,0,0,0,627,91,91,597,159,15,1550,1565,1,6,5,12,3,2643,3.0,1.0
19329.0,52,1,0,0,0,0,0,0,0,0,0,24,2,1,16,12,5,50,55,3,4,0,3,8,2356,4.0,1.0
61872.0,50,0,1,0,0,0,0,0,0,0,0,330,27,5,159,36,16,541,557,4,4,4,9,4,2357,4.0,2.0
46984.0,64,1,1,0,0,0,0,0,0,0,0,19,1,1,10,2,8,25,33,1,1,0,3,5,2619,2.0,1.0
34838.0,69,1,1,0,0,0,0,0,0,0,0,28,14,23,29,29,47,76,123,3,2,1,4,6,2685,4.0,1.0
82716.0,76,0,0,0,0,0,0,0,0,0,0,606,148,148,228,15,22,1123,1145,1,6,8,13,2,2395,0.0,4.0
48192.0,62,0,0,0,1,1,0,1,0,1,3,1039,58,43,204,153,29,1468,1497,3,2,8,12,8,2608,4.0,1.0
49681.0,44,0,2,0,0,0,0,0,0,0,0,411,0,0,26,0,21,416,437,6,7,1,7,7,2396,4.0,2.0
56850.0,49,0,1,0,0,0,0,0,0,0,0,34,7,1,19,2,0,63,63,1,1,1,3,2,2257,4.0,2.0
55267.0,63,0,1,0,0,0,0,0,0,0,0,161,3,28,136,32,45,315,360,4,3,4,6,3,2410,4.0,1.0
59666.0,48,1,1,0,0,0,0,1,0,0,1,623,17,53,178,23,133,761,894,7,3,2,8,8,2623,4.0,1.0
72504.0,48,0,1,0,0,0,0,0,0,0,0,604,161,26,470,123,94,1290,1384,2,5,9,6,2,2608,0.0,1.0
26872.0,39,0,0,0,0,0,0,0,0,0,0,3,16,10,8,3,32,8,40,1,1,1,2,6,2415,4.0,1.0
21359.0,48,1,0,0,0,0,0,0,0,1,0,12,1,2,17,6,10,28,38,2,2,0,3,8,2594,0.0,1.0
73170.0,45,0,0,0,0,0,0,0,0,0,0,184,30,174,256,50,32,662,694,1,5,4,6,2,2188,0.0,1.0
52750.0,65,0,1,0,0,0,0,0,0,0,0,393,69,0,239,90,69,722,791,6,5,7,9,4,2669,4.0,2.0
91820.0,34,0,0,0,0,0,0,0,0,0,0,410,161,73,747,76,30,1437,1467,0,5,5,12,1,2377,3.0,4.0
65968.0,50,0,1,0,0,0,0,0,0,0,0,376,4,9,83,19,4,487,491,2,5,4,7,3,2207,3.0,4.0
30772.0,44,1,1,0,0,0,0,0,0,0,0,7,1,2,4,2,4,12,16,1,1,0,2,6,2268,4.0,1.0
22507.0,66,0,0,0,0,0,0,0,0,0,0,68,157,0,226,51,68,434,502,3,10,2,4,9,2741,0.0,1.0
65685.0,48,0,1,0,0,0,0,0,0,0,0,642,7,14,49,0,57,655,712,1,9,2,9,5,2251,4.0,1.0
25804.0,42,1,0,0,0,0,0,0,0,0,0,8,6,7,9,13,12,31,43,2,2,0,3,8,2460,4.0,3.0
76412.0,40,0,0,0,1,0,0,0,1,1,2,840,71,53,804,23,17,1774,1791,1,5,4,8,3,2579,0.0,4.0
22063.0,48,1,0,0,0,0,0,0,0,0,0,7,11,10,13,3,11,33,44,2,2,0,3,7,2484,4.0,1.0
57091.0,59,0,0,0,0,1,0,0,0,1,1,464,0,5,64,7,37,503,540,1,7,3,7,5,2173,0.0,1.0
22419.0,57,0,0,0,0,0,0,0,0,0,0,30,21,3,47,19,42,78,120,1,3,2,2,8,2596,4.0,1.0
87771.0,61,0,1,0,1,1,0,1,1,1,4,1492,57,38,287,50,33,1891,1924,1,5,10,4,6,2562,3.0,1.0
78353.0,61,0,1,0,0,0,0,0,0,0,0,752,153,122,476,39,34,1508,1542,1,10,2,11,8,2598,1.0,3.0
93404.0,66,1,2,0,0,0,0,1,1,0,2,1279,0,15,287,20,15,1586,1601,3,3,4,7,5,2577,4.0,1.0
37859.0,58,1,2,0,0,0,0,0,0,0,0,22,1,1,8,2,2,32,34,2,1,0,3,8,2692,1.0,1.0
80995.0,62,0,1,0,0,0,0,0,0,0,0,860,56,28,409,73,56,1370,1426,1,8,9,4,4,2573,2.0,4.0
16529.0,36,1,0,0,0,0,0,0,0,0,0,3,0,0,5,13,1,20,21,1,1,0,3,6,2279,3.0,1.0
55412.0,44,1,1,0,0,0,0,0,0,0,0,10,1,5,28,11,8,47,55,1,2,0,3,5,2378,1.0,4.0
48789.0,28,0,0,0,0,0,0,0,0,0,0,351,5,16,156,7,145,390,535,1,6,4,7,6,2816,0.0,1.0
56575.0,53,0,2,0,0,0,0,0,0,0,0,421,16,5,90,0,10,522,532,3,7,3,7,5,2579,3.0,4.0
25130.0,40,1,0,0,0,0,0,0,0,0,0,2,18,5,7,0,18,14,32,2,2,0,3,7,2429,3.0,3.0
35441.0,53,1,1,0,0,0,0,0,0,0,0,25,1,1,9,2,1,37,38,2,1,0,3,8,2659,4.0,1.0
71391.0,64,0,1,0,0,0,0,0,0,0,0,336,123,123,274,46,141,761,902,5,6,5,12,3,2616,4.0,1.0
49494.0,48,1,0,0,0,0,0,0,0,0,0,191,6,9,97,0,82,221,303,2,6,1,5,7,2589,0.0,2.0
81702.0,40,0,0,0,0,0,0,0,0,0,0,563,31,50,774,28,187,1259,1446,1,7,7,12,3,2803,1.0,1.0
45889.0,40,0,1,0,0,0,0,0,0,0,0,31,1,0,6,0,8,30,38,1,1,0,3,6,2521,0.0,3.0
56628.0,43,0,1,0,0,0,1,0,0,0,1,479,17,5,82,7,171,419,590,2,7,6,5,5,2259,0.0,1.0
34026.0,70,1,1,0,0,0,0,0,0,0,0,18,8,6,15,12,17,42,59,3,2,1,3,5,2487,3.0,1.0
40049.0,46,0,1,0,0,0,0,0,0,0,0,91,44,65,52,10,28,234,262,3,3,2,6,5,2736,4.0,1.0
34176.0,32,1,0,0,0,0,0,0,0,0,0,5,14,7,24,19,20,49,69,4,3,0,4,6,2207,0.0,1.0
19419.0,39,1,0,0,0,0,0,0,0,0,0,2,3,14,28,16,7,56,63,4,4,0,3,9,2755,4.0,1.0
82504.0,60,0,0,0,0,0,0,0,0,0,0,362,35,50,431,134,54,958,1012,1,3,6,7,1,2496,4.0,3.0
81205.0,50,0,0,0,0,1,1,0,1,1,3,724,55,74,929,97,130,1749,1879,1,5,6,7,2,2326,3.0,1.0
61618.0,29,0,0,0,0,0,0,0,0,0,0,605,45,91,399,0,205,935,1140,2,3,6,8,3,2797,0.0,3.0
55284.0,64,0,1,0,0,0,0,0,0,0,0,547,7,7,140,0,63,638,701,3,7,5,8,5,2711,0.0,2.0
49980.0,57,0,1,0,0,0,0,0,0,0,0,104,9,1,54,13,14,167,181,2,3,1,5,5,2408,0.0,1.0
15072.0,40,2,0,0,0,0,0,0,0,0,0,8,10,2,15,0,18,17,35,4,3,1,3,5,2574,4.0,1.0
49166.0,46,0,1,0,0,0,0,0,0,0,0,224,0,2,25,7,110,148,258,2,5,3,3,6,2540,0.0,1.0
65324.0,66,0,1,0,0,0,0,0,0,0,0,384,32,0,102,21,5,534,539,3,6,2,9,4,2328,4.0,4.0
82347.0,63,0,0,0,1,0,1,0,0,0,2,556,133,54,845,202,63,1727,1790,1,7,7,10,3,2759,4.0,3.0
30843.0,54,1,1,0,0,0,1,0,0,0,1,24,0,0,2,0,9,17,26,2,1,1,2,5,2193,3.0,4.0
46374.0,46,0,1,0,1,0,0,1,0,1,2,408,0,0,21,0,17,412,429,3,7,1,7,8,2263,4.0,4.0
60474.0,41,0,1,0,0,0,0,0,0,0,0,265,9,199,303,234,170,840,1010,7,10,2,12,7,2613,0.0,1.0
38576.0,47,0,1,0,0,0,0,0,0,0,0,34,0,0,7,0,0,41,41,1,1,0,3,7,2276,4.0,2.0
55357.0,35,2,0,0,0,0,0,0,0,0,0,374,25,64,116,84,64,599,663,3,6,2,11,5,2654,4.0,1.0
37758.0,54,1,1,0,0,0,0,0,0,0,0,27,0,2,10,0,1,38,39,2,1,0,3,8,2792,3.0,1.0
85710.0,31,0,0,0,0,0,0,0,1,0,1,600,30,20,350,29,33,996,1029,1,6,9,10,2,2579,4.0,3.0
23228.0,51,1,0,0,0,0,0,0,0,0,0,13,1,2,18,6,0,40,40,2,2,0,3,8,2313,3.0,1.0
44602.0,51,1,1,0,0,0,0,0,0,0,0,167,0,2,89,0,34,224,258,6,6,1,4,8,2293,3.0,2.0
7500.0,33,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,10,1,0,0,3,6,2695,4.0,1.0
38683.0,31,1,0,0,0,0,0,0,0,0,0,46,41,35,69,84,66,209,275,6,4,1,6,7,2792,3.0,3.0
49514.0,45,1,0,0,0,0,0,0,0,0,0,88,13,39,78,58,93,183,276,2,6,1,4,7,2353,0.0,3.0
57906.0,47,0,1,0,0,0,0,0,0,0,0,243,3,11,119,10,15,371,386,3,4,2,8,4,2542,3.0,4.0
43456.0,54,0,1,0,0,0,0,0,0,0,0,275,7,11,68,25,7,379,386,3,5,1,8,5,2619,0.0,2.0
19485.0,34,2,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,10,1,1,0,2,7,2437,0.0,2.0
53172.0,42,0,1,0,0,0,0,0,0,0,0,121,20,62,90,68,125,236,361,3,2,3,8,3,2578,3.0,1.0
