Income,Age,Kidhome,Teenhome,marital_Single,marital_Divorced,marital_Widow,marital_Together,marital_Married,education_Basic,education_Graduation,education_Master,education_2n Cycle,education_PhD,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days
41437.0,63,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,2,0,1,30,31,1,1,0,3,7,2804
73705.0,69,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,612,107,91,520,258,107,1481,1588,2,9,6,8,5,2275
61064.0,44,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,387,45,126,342,0,180,720,900,5,8,4,11,6,2826
38452.0,65,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,14,0,2,68,70,3,3,0,3,7,2250
18358.0,31,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,8,19,16,4,49,53,3,3,0,4,7,2380
55012.0,47,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,582,0,0,65,0,13,634,647,6,8,2,9,5,2259
9722.0,47,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,16,17,16,6,42,19,61,4,3,1,3,8,2794
38175.0,36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,70,3,6,69,2,3,147,150,3,3,1,4,7,2438
58656.0,64,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,962,24,12,194,16,12,1196,1208,4,7,8,13,6,2806
52117.0,55,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,10,107,30,20,239,259,2,5,2,4,7,2841
64813.0,42,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,293,97,0,124,179,52,641,693,1,7,2,10,5,2337
54222.0,47,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,199,12,12,31,3,7,250,257,1,3,3,5,3,2279
83512.0,34,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,4,1060,20,61,835,80,101,1955,2056,1,4,7,10,1,2171
77520.0,61,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,3,940,88,44,396,0,58,1410,1468,1,8,7,7,4,2464
41154.0,42,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,3,2,11,2,7,55,62,1,1,0,4,5,2605
80398.0,54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,342,35,51,936,207,26,1545,1571,1,5,8,12,3,2755
18746.0,28,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10,11,12,20,24,44,2,3,0,3,6,2190
35196.0,36,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,39,12,141,43,187,123,310,6,6,1,5,8,2752
60230.0,64,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520,81,20,367,39,40,987,1027,2,6,3,6,5,2564
22108.0,43,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,9,6,6,19,25,2,2,0,3,7,2211
44392.0,46,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,12,5,71,7,29,153,182,5,4,1,4,7,2456
55424.0,44,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,462,53,61,184,10,107,663,770,4,7,5,9,6,2740
17688.0,41,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,3,2,7,9,1,1,0,2,8,2691
92491.0,37,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,3,979,25,44,935,29,22,1990,2012,1,7,5,12,3,2583
90273.0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,704,74,129,853,120,111,1769,1880,1,5,6,7,2,2356
82571.0,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,861,95,31,558,62,79,1528,1607,0,6,5,13,2,2247
38513.0,38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,172,0,3,115,16,18,288,306,5,6,1,5,8,2311
16653.0,41,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,7,31,15,7,55,62,3,2,1,3,6,2231
42586.0,65,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,194,0,2,56,0,0,252,252,5,4,1,6,8,2767
23529.0,55,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,13,3,20,14,34,1,1,1,2,6,2697
74881.0,59,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,505,27,72,270,36,54,856,910,4,9,2,12,5,2637
71107.0,69,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,533,174,10,217,198,195,937,1132,2,7,6,13,4,2656
46910.0,56,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,14,0,6,56,62,2,2,0,3,6,2257
18690.0,61,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,1,7,23,19,22,41,1,1,1,2,8,2707
37244.0,65,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,18,0,2,10,0,25,5,30,1,1,1,2,7,2587
82427.0,54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,482,107,147,509,104,107,1242,1349,1,3,5,12,1,2268
75342.0,62,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,118,97,97,21,26,511,537,1,5,2,10,4,2578
70044.0,66,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1073,14,0,250,153,14,1476,1490,4,7,10,5,5,2655
79146.0,53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245,43,16,223,21,16,532,548,2,8,1,8,6,2225
77437.0,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,560,44,21,442,29,29,1067,1096,1,4,5,13,1,2374
54984.0,61,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,173,3,13,131,32,6,346,352,4,6,1,6,7,2195
42403.0,49,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,5,1,11,0,3,36,39,1,1,0,3,8,2359
55761.0,56,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,136,3,1,12,0,32,120,152,2,4,1,3,6,2225
37292.0,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,275,23,0,86,10,66,328,394,5,6,3,5,8,2596
45576.0,75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56,14,19,29,2,25,95,120,1,3,1,3,8,2191
70321.0,73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,303,26,23,751,82,191,994,1185,1,6,5,13,4,2688
58086.0,51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,708,0,7,62,0,15,762,777,2,11,3,7,8,2684
81795.0,68,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,324,118,132,693,27,88,1206,1294,1,4,11,7,2,2770
28389.0,73,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,7,8,12,20,1,1,0,2,7,2745
66835.0,74,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,620,17,26,195,34,141,751,892,1,6,4,13,2,2433
69901.0,51,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,312,92,21,206,102,149,584,733,3,7,3,10,5,2555
80360.0,71,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,1493,43,86,454,112,43,2145,2188,2,4,4,5,2,2642
63342.0,59,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,918,10,21,118,13,21,1059,1080,3,8,3,5,6,2780
44989.0,46,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98,10,0,106,49,106,157,263,5,5,1,5,6,2814
31859.0,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,4,7,15,11,26,37,1,1,0,3,7,2281
51569.0,71,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,380,0,0,47,6,34,399,433,4,7,1,7,8,2661
30372.0,49,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,7,7,30,37,3,2,0,3,7,2710
16014.0,41,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,4,7,7,24,31,4,1,1,4,3,2628
41120.0,52,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,8,2,23,0,24,33,57,3,2,1,3,6,2394
39763.0,49,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80,6,1,60,4,16,135,151,2,5,1,2,9,2488
38725.0,65,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,0,6,2,5,35,40,2,1,0,4,4,2209
77981.0,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,138,126,120,204,16,60,544,604,3,7,4,7,5,2558
62905.0,56,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,166,107,75,96,119,59,504,563,3,7,2,8,4,2451
13533.0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,8,8,17,14,31,2,2,0,3,7,2635
59481.0,45,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178,66,3,85,71,58,345,403,2,3,3,8,2,2408
72117.0,43,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,707,60,20,171,65,50,973,1023,1,9,7,9,5,2472
21955.0,34,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,14,1,7,17,11,33,44,2,2,1,3,6,2454
67131.0,64,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,465,35,71,250,93,62,852,914,3,9,2,12,6,2619
36802.0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,1,2,0,1,18,19,1,1,0,3,5,2172
71853.0,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,358,97,108,413,141,32,1085,1117,1,2,8,6,1,2576
28249.0,59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,7,2,10,23,33,1,2,0,3,6,2173
47808.0,45,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,123,0,1,26,2,72,80,152,2,3,2,3,7,2411
25509.0,46,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40,7,3,30,10,11,79,90,3,3,0,3,9,2808
51012.0,74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,102,9,9,63,2,24,161,185,1,4,1,4,6,2596
70596.0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347,0,44,534,17,26,916,942,1,3,5,12,2,2791
85431.0,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,376,53,53,462,168,53,1059,1112,1,2,7,7,0,2545
42664.0,53,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,24,24,1,1,0,3,6,2262
42586.0,65,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,194,0,2,56,0,0,252,252,5,4,1,6,8,2767
29760.0,35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,5,4,68,7,17,131,148,4,3,1,4,8,2828
28973.0,43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,206,2,0,46,3,12,245,257,2,5,1,5,8,2783
39435.0,47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,18,0,13,76,89,1,3,1,2,7,2486
65370.0,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,71,89,22,112,138,29,403,432,1,2,3,13,1,2491
20194.0,41,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,11,15,17,32,2,2,0,3,6,2718
42473.0,44,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,4,1,21,0,25,94,119,3,2,1,4,5,2291
64590.0,52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,920,46,138,168,36,30,1278,1308,1,9,4,10,6,2782
71232.0,61,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,653,26,17,170,34,17,883,900,2,11,2,10,7,2372
34600.0,49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,199,3,33,60,8,15,288,303,5,5,2,5,8,2703
46904.0,53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,9,4,56,0,31,191,222,4,5,1,4,8,2762
49094.0,47,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,376,8,0,38,11,69,364,433,5,6,3,6,6,2805
36075.0,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,1,0,30,12,30,59,89,1,2,0,4,6,2361
60839.0,41,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,600,150,21,128,223,128,994,1122,13,2,2,12,8,2829
77298.0,41,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425,35,115,292,23,79,811,890,1,6,6,11,3,2398
34026.0,70,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,8,6,15,12,17,42,59,3,2,1,3,5,2487
48918.0,57,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0,0,9,0,1,60,61,2,1,0,4,4,2237
82122.0,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,734,25,22,350,151,100,1182,1282,1,3,9,13,1,2477
37697.0,44,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,4,6,21,11,8,68,76,1,2,1,3,6,2301
34074.0,68,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,135,1,1,41,10,67,121,188,5,3,3,3,6,2510
28520.0,60,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2,0,10,0,20,3,23,1,1,1,2,6,2539
62535.0,65,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163,45,48,90,0,52,294,346,1,3,2,8,3,2428
36273.0,43,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,2,3,30,3,9,58,67,2,3,0,3,6,2233
63404.0,56,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,734,44,26,70,11,17,868,885,2,6,3,4,4,2182
75774.0,39,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,14,21,134,258,56,711,767,1,7,5,8,4,2217
78416.0,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,453,38,38,279,188,183,813,996,2,7,7,10,3,2161
75702.0,46,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1073,37,0,629,145,37,1847,1884,1,10,5,13,6,2782
59385.0,69,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,4,0,10,0,36,113,149,2,3,1,4,5,2586
37070.0,54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,231,15,7,137,4,39,355,394,9,5,1,8,7,2625
44689.0,69,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18,0,0,5,0,11,12,23,2,1,1,2,7,2329
53977.0,62,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,620,24,16,165,0,82,743,825,5,5,5,12,5,2545
7144.0,54,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,2,4,33,5,291,-166,125,0,23,1,1,0,2363
18701.0,56,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,6,4,2,10,10,24,34,4,2,0,4,5,2549
90369.0,64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,292,23,51,981,224,17,1554,1571,1,4,6,6,1,2221
63159.0,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,965,86,34,586,89,37,1723,1760,1,3,5,8,3,2760
37758.0,54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,2,10,0,1,38,39,2,1,0,3,8,2792
46757.0,57,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,777,51,30,163,0,122,899,1021,6,4,4,7,9,2749
79734.0,51,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,572,62,8,232,23,17,880,897,1,4,3,6,1,2160
63207.0,28,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,438,169,169,565,91,70,1362,1432,1,2,3,6,7,2684
72071.0,66,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,531,138,69,300,150,150,1038,1188,3,5,4,8,2,2659
21840.0,37,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,9,0,1,25,26,1,1,0,3,9,2502
58582.0,38,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,402,77,35,106,101,42,679,721,2,9,2,9,5,2433
72282.0,69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,503,139,27,419,90,153,1025,1178,1,5,7,9,7,2504
50387.0,64,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,369,14,9,87,12,34,457,491,3,6,2,8,5,2461
32583.0,59,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,1,7,8,1,1,0,2,7,2173
62568.0,58,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,362,35,17,398,80,61,831,892,3,5,3,5,4,2242
44635.0,49,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,9,0,3,62,65,2,2,0,3,7,2420
33316.0,49,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,4,1,31,4,12,107,119,3,2,1,4,6,2427
63967.0,52,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,387,35,84,141,73,162,558,720,3,4,4,12,2,2483
52513.0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,367,188,17,241,104,232,685,917,2,9,5,9,7,2822
25293.0,51,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,11,0,9,19,28,1,1,1,2,8,2446
54111.0,55,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,267,3,6,54,8,50,288,338,2,5,2,6,5,2467
78394.0,34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,298,24,27,697,216,166,1096,1262,1,4,6,5,2,2658
80739.0,62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,674,0,92,736,39,92,1449,1541,1,3,11,9,1,2561
22669.0,45,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,22,14,36,37,48,77,125,3,4,1,2,9,2562
29236.0,33,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,9,4,24,16,9,81,90,2,4,0,3,9,2423
44911.0,61,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159,1,0,22,2,31,153,184,3,4,1,4,7,2630
54693.0,58,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,686,26,17,142,23,35,859,894,8,6,4,13,6,2656
48186.0,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,7,3,66,12,34,151,185,3,4,1,4,7,2260
54809.0,43,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,63,13,6,57,13,22,130,152,4,2,1,5,4,2450
41580.0,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,5,24,4,3,86,89,3,2,1,3,5,2725
80336.0,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,209,142,19,456,160,66,920,986,1,2,9,13,1,2452
47743.0,63,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,198,12,2,43,0,20,235,255,3,4,1,6,6,2623
62972.0,65,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,313,0,15,47,20,192,203,395,2,7,4,3,6,2854
57333.0,66,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,941,58,14,397,76,176,1310,1486,11,8,5,9,6,2804
32313.0,38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,4,4,56,2,7,145,152,3,4,0,4,9,2662
84953.0,67,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,167,72,48,602,63,72,880,952,1,3,10,4,2,2550
27071.0,52,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,3,19,0,3,29,32,2,2,0,3,6,2226
68148.0,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,389,57,66,408,37,85,872,957,1,4,4,6,2,2461
65735.0,55,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239,15,7,119,4,11,373,384,5,6,2,6,7,2363
86836.0,45,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,3,179,21,21,273,0,63,431,494,1,6,10,6,5,2814
4023.0,57,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,1,1,7,8,15,0,0,0,19,2165
30093.0,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6,28,13,16,37,53,1,2,0,3,7,2515
57705.0,54,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,383,4,0,53,6,40,406,446,3,8,1,6,6,2328
25008.0,32,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,6,9,16,25,2,1,0,3,8,2306
83257.0,25,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,536,107,27,590,38,67,1231,1298,1,5,10,12,6,2808
22280.0,45,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,3,2,9,11,1,1,0,2,8,2565
72159.0,42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,322,40,53,899,34,53,1295,1348,1,4,6,10,2,2767
64260.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,539,0,169,816,20,30,1514,1544,1,4,5,4,3,2693
82733.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,712,38,50,420,65,38,1247,1285,1,8,4,7,4,2451
74290.0,49,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1121,12,0,72,0,12,1193,1205,4,10,8,10,6,2480
58217.0,69,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,5,1,13,3,13,77,90,1,2,0,4,6,2748
21024.0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,2,4,18,6,18,48,66,1,2,0,4,7,2519
70116.0,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,707,58,44,603,95,29,1478,1507,1,2,8,12,1,2678
54006.0,35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174,24,77,203,6,97,387,484,2,8,1,7,7,2808
69063.0,54,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,666,8,35,124,69,26,876,902,1,5,3,5,3,2758
11448.0,45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,2,8,1,1,0,2,6,2355
61825.0,41,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162,30,50,100,55,27,370,397,1,4,2,8,4,2485
70886.0,49,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,407,88,70,239,103,53,854,907,1,5,4,4,2,2417
69109.0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,823,29,25,459,124,95,1365,1460,1,6,6,7,4,2756
60208.0,47,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,488,0,23,71,15,59,538,597,11,8,3,7,7,2789
32889.0,52,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,2,0,13,4,8,39,47,3,2,1,3,5,2455
34738.0,36,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,10,3,2,16,18,1,1,0,3,6,2208
30538.0,49,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,284,3,0,52,8,20,327,347,4,9,0,4,10,2795
82326.0,43,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,3,938,81,142,754,159,183,1891,2074,1,5,10,6,2,2270
26642.0,53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,2,2,15,2,8,26,34,2,2,0,3,6,2279
69932.0,56,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,412,105,172,153,150,57,935,992,2,7,6,11,4,2541
44503.0,48,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,1,8,0,8,32,40,2,2,0,3,6,2233
60200.0,72,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502,6,19,132,0,26,633,659,6,6,2,11,6,2702
49638.0,68,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,5,10,3,3,0,39,39,1,1,0,3,2,2230
23830.0,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,8,6,4,16,11,27,1,1,0,3,7,2301
33051.0,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,94,71,243,108,219,397,616,3,9,1,8,9,2841
